timestamp [UTC],relative altitude [m],horizontal velocity [m/s],vertical velocity [m/s],distance to takeoff [km],longitude,latitude
2023-01-07 08:38:27,1226,1.258262234640401,0.0,0.001258262234640401,9.2975,47.2051
2023-01-07 08:38:39,1225,1.852085225064637,-1.0,0.0024522324582822376,9.2975,47.205083333333334
2023-01-07 08:38:40,1225,3.912046082879872,0.0,0.00618100950389547,9.297516666666667,47.20505
2023-01-07 08:38:41,1224,2.2390728024397824,-1.0,0.008551756979979248,9.297533333333334,47.20503333333333
2023-01-07 08:38:42,1223,3.912046464930704,-1.0,0.012562624639828213,9.29755,47.205
2023-01-07 08:38:43,1221,4.478147158748936,-2.0,0.017364626727496495,9.297583333333334,47.204966666666664
2023-01-07 08:38:44,1220,6.099582798420839,-1.0,0.02350283510220283,9.297616666666666,47.20491666666667
2023-01-07 08:38:45,1219,6.099583778372439,-1.0,0.0296588290172383,9.29765,47.20486666666667
2023-01-07 08:38:46,1217,6.099584756293208,-2.0,0.03605993537993927,9.297683333333334,47.204816666666666
2023-01-07 08:38:47,1215,7.824096489551159,-2.0,0.04409127805820025,9.297716666666666,47.20475
2023-01-07 08:38:48,1212,7.824097506851933,-3.0,0.05239461603034312,9.29775,47.204683333333335
2023-01-07 08:38:49,1209,10.000237640832172,-3.0,0.06283109826159841,9.2978,47.2046
2023-01-07 08:38:50,1208,11.73615007445422,-1.0,0.07440331790567029,9.29785,47.2045
2023-01-07 08:38:51,1209,9.596277434346296,1.0,0.08346944330869178,9.297883333333333,47.20441666666667
2023-01-07 08:38:52,1208,8.314620529282086,-1.0,0.0917844287233902,9.297933333333333,47.20435
2023-01-07 08:38:53,1207,11.73615579633802,-1.0,0.10347910747357038,9.297983333333333,47.20425
2023-01-07 08:38:54,1206,8.314625913029792,-1.0,0.11180597075659982,9.298033333333333,47.20418333333333
2023-01-07 08:38:55,1205,10.539828692914691,-1.0,0.12229989843006148,9.2981,47.2041
2023-01-07 08:38:56,1203,10.539832467909136,-2.0,0.13297793722888185,9.298166666666667,47.20401666666667
2023-01-07 08:38:57,1202,10.53983624414522,-1.0,0.143492770677998,9.298233333333334,47.20393333333333
2023-01-07 08:38:58,1202,10.539840019081318,0.0,0.1538583625806384,9.2983,47.20385
2023-01-07 08:38:59,1202,10.000260024633668,0.0,0.16373927703361585,9.29835,47.20376666666667
2023-01-07 08:39:00,1201,8.31464152824485,-1.0,0.1720988338198045,9.2984,47.2037
2023-01-07 08:39:01,1200,10.53985059017817,-1.0,0.182642071854741,9.298466666666666,47.20361666666667
2023-01-07 08:39:02,1198,10.000266292040093,-2.0,0.19281989862723897,9.298516666666666,47.20353333333333
2023-01-07 08:39:03,1197,8.956373406665058,-1.0,0.20169671598552916,9.298583333333333,47.203466666666664
2023-01-07 08:39:04,1196,10.539861162627867,-1.0,0.21224808243495957,9.29865,47.203383333333335
2023-01-07 08:39:05,1196,10.53986493880277,0.0,0.22266591640342062,9.298716666666667,47.2033
2023-01-07 08:39:06,1195,8.956385846797396,-1.0,0.2315649984667893,9.298783333333333,47.20323333333333
2023-01-07 08:39:07,1194,10.53987173428052,-1.0,0.24212861394452956,9.29885,47.20315
2023-01-07 08:39:08,1192,8.314661450164715,-2.0,0.25063334476440635,9.2989,47.20308333333333
2023-01-07 08:39:09,1191,10.539878530377704,-1.0,0.26119797128427674,9.298966666666667,47.203
2023-01-07 08:39:10,1191,10.000282856019732,0.0,0.2710940023781681,9.299016666666667,47.20291666666667
2023-01-07 08:39:11,1190,10.000285094440684,-1.0,0.28112372539464286,9.299066666666667,47.20283333333333
2023-01-07 08:39:12,1188,8.956410727820774,-2.0,0.2901623083901796,9.299133333333334,47.20276666666667
2023-01-07 08:39:13,1187,10.000289123516822,-1.0,0.30018990673150453,9.299183333333334,47.20268333333333
2023-01-07 08:39:14,1186,10.00029136184713,-1.0,0.31021896839539614,9.299233333333333,47.2026
2023-01-07 08:39:15,1185,8.95642316864434,-1.0,0.3191289435422692,9.2993,47.202533333333335
2023-01-07 08:39:16,1184,10.000295390923268,-1.0,0.32915700782952817,9.29935,47.20245
2023-01-07 08:39:17,1182,10.53990722493483,-2.0,0.3398531246482401,9.299416666666666,47.20236666666667
2023-01-07 08:39:18,1180,10.539911001275561,-2.0,0.3505511920350173,9.299483333333333,47.202283333333334
2023-01-07 08:39:19,1180,10.539914776822707,0.0,0.36099073638185714,9.29955,47.2022
2023-01-07 08:39:20,1177,11.19555617534633,-3.0,0.3723661887619075,9.299633333333333,47.20211666666667
2023-01-07 08:39:21,1176,11.19556172996467,-1.0,0.3834886287207915,9.299716666666667,47.20203333333333
2023-01-07 08:39:22,1174,11.19556728379438,-2.0,0.39474822558340167,9.2998,47.20195
2023-01-07 08:39:23,1172,11.195572837172834,-2.0,0.40601413600386277,9.299883333333334,47.20186666666667
2023-01-07 08:39:24,1172,11.195578391516744,0.0,0.41702215748474153,9.299966666666666,47.20178333333333
2023-01-07 08:39:25,1171,11.948170041533995,-1.0,0.42873816379405366,9.300066666666666,47.2017
2023-01-07 08:39:26,1169,8.95647115491378,-2.0,0.437815168801148,9.300133333333333,47.201633333333334
2023-01-07 08:39:27,1168,11.195593942479839,-1.0,0.44897090658666816,9.300216666666667,47.20155
2023-01-07 08:39:28,1167,11.195599495783565,-1.0,0.4601307569821948,9.3003,47.20146666666667
2023-01-07 08:39:29,1165,11.195605050255168,-2.0,0.47142278061821236,9.300383333333333,47.20138333333333
2023-01-07 08:39:30,1163,11.195610603555876,-2.0,0.4827186023218294,9.300466666666667,47.2013
2023-01-07 08:39:31,1162,12.770052860501313,-1.0,0.4955064844687636,9.30055,47.2012
2023-01-07 08:39:32,1161,9.719566906178372,-1.0,0.5050593346696867,9.300633333333334,47.20113333333333
2023-01-07 08:39:33,1160,11.195627265135526,-1.0,0.5162342528827827,9.300716666666666,47.20105
2023-01-07 08:39:34,1159,11.948235987962413,-1.0,0.5280105297901496,9.300816666666666,47.200966666666666
2023-01-07 08:39:35,1158,10.539974431306272,-1.0,0.5385922506478256,9.300883333333333,47.20088333333333
2023-01-07 08:39:36,1157,11.195643926319315,-1.0,0.5497749989749661,9.300966666666667,47.2008
2023-01-07 08:39:37,1156,10.539981982440363,-1.0,0.5603571031791018,9.301033333333333,47.200716666666665
2023-01-07 08:39:38,1155,11.195655034584659,-1.0,0.5715422677641393,9.301116666666667,47.200633333333336
2023-01-07 08:39:39,1154,10.539989533744441,-1.0,0.5821246767165685,9.301183333333334,47.20055
2023-01-07 08:39:40,1152,10.5399933092237,-2.0,0.5928312592719701,9.30125,47.200466666666664
2023-01-07 08:39:41,1151,10.539997084253411,-1.0,0.6034135002318367,9.301316666666667,47.200383333333335
2023-01-07 08:39:42,1150,10.540000860467398,-1.0,0.6139959204739482,9.301383333333334,47.2003
2023-01-07 08:39:43,1149,10.00035537878113,-1.0,0.6239761341110994,9.301433333333334,47.20021666666667
2023-01-07 08:39:44,1148,10.540008411651728,-1.0,0.6345589509279396,9.3015,47.20013333333333
2023-01-07 08:39:45,1146,10.000359856141664,-2.0,0.6446648949509102,9.30155,47.20005
2023-01-07 08:39:46,1145,10.540015962155621,-1.0,0.65524757306717,9.301616666666666,47.19996666666667
2023-01-07 08:39:47,1144,10.540019738481753,-1.0,0.665830403449448,9.301683333333333,47.19988333333333
2023-01-07 08:39:48,1143,10.540023512772168,-1.0,0.6764133791253959,9.30175,47.1998
2023-01-07 08:39:49,1141,10.540027289603666,-2.0,0.6871194817199384,9.301816666666667,47.19971666666667
2023-01-07 08:39:50,1140,10.54003106513519,-1.0,0.697702296464898,9.301883333333333,47.19963333333333
2023-01-07 08:39:51,1139,10.54003484015983,-1.0,0.7082852509390581,9.30195,47.19955
2023-01-07 08:39:52,1137,10.54003861636874,-2.0,0.7189914387638426,9.302016666666667,47.199466666666666
2023-01-07 08:39:53,1136,11.19573834308754,-1.0,0.7301740811765678,9.3021,47.19938333333333
2023-01-07 08:39:54,1135,10.540046166921861,-1.0,0.7407569983667851,9.302166666666666,47.1993
2023-01-07 08:39:55,1133,10.540049943129247,-2.0,0.7514631483347716,9.302233333333334,47.199216666666665
2023-01-07 08:39:56,1132,10.540053718151352,-1.0,0.7620459219013921,9.3023,47.199133333333336
2023-01-07 08:39:57,1131,10.540057494243039,-1.0,0.7726288256424996,9.302366666666666,47.19905
2023-01-07 08:39:58,1130,12.199398181162767,-1.0,0.7848241361615511,9.302433333333333,47.19895
2023-01-07 08:39:59,1128,10.54006580058628,-2.0,0.7955299658855324,9.3025,47.19886666666667
2023-01-07 08:40:00,1127,10.000393879496732,-1.0,0.8055146320746298,9.30255,47.19878333333333
2023-01-07 08:40:01,1126,10.54007335113209,-1.0,0.8160977514765888,9.302616666666667,47.1987
2023-01-07 08:40:02,1125,10.540077127278476,-1.0,0.8266809843946568,9.302683333333333,47.198616666666666
2023-01-07 08:40:03,1124,10.540080902917985,-1.0,0.8372643266663015,9.30275,47.19853333333333
2023-01-07 08:40:04,1123,12.199418405792041,-1.0,0.8494625623909213,9.302816666666667,47.198433333333334
