timestamp [UTC],relative altitude [m],horizontal velocity [m/s],vertical velocity [m/s],distance to takeoff [km],longitude,latitude
2023-02-11 11:26:03,1206,1.852085225064637,1.0,0.002104808704111309,8.943383333333333,47.30408333333333
2023-02-11 11:26:04,1206,1.852085225064637,0.0,0.001,8.943383333333333,47.3041
2023-02-11 11:26:09,1206,1.852085225064637,0.0,0.002104808704111309,8.943383333333333,47.30408333333333
2023-02-11 11:26:10,1206,1.852085225064637,0.0,0.001,8.943383333333333,47.3041
2023-02-11 11:26:11,1206,1.852085225064637,0.0,0.002104808704111309,8.943383333333333,47.30408333333333
2023-02-11 11:26:12,1206,1.852085225064637,0.0,0.001,8.943383333333333,47.3041
2023-02-11 11:26:16,1205,2.237752306318137,0.0,0.0022377523063181375,8.943366666666666,47.30408333333333
2023-02-11 11:26:17,1204,3.120815032894099,-1.0,0.005377427314614617,8.943333333333333,47.304066666666664
2023-02-11 11:26:18,1204,2.511825786240695,0.0,0.007358925446890603,8.9433,47.304066666666664
2023-02-11 11:26:19,1203,4.198342400265792,-1.0,0.011654194342588804,8.94325,47.30405
2023-02-11 11:26:20,1202,4.198343466528334,-1.0,0.015960541829167015,8.9432,47.30403333333334
2023-02-11 11:26:21,1201,3.12081694505759,-1.0,0.019191721704862625,8.943166666666666,47.30401666666667
2023-02-11 11:26:22,1199,5.283632205244077,-2.0,0.024655107952686234,8.943116666666667,47.303983333333335
2023-02-11 11:26:23,1198,5.283633899308687,-1.0,0.029937605099249812,8.943066666666667,47.30395
2023-02-11 11:26:24,1197,5.354195938944378,-1.0,0.03523385222427094,8.943,47.30393333333333
2023-02-11 11:26:25,1196,6.547011601126631,-1.0,0.04162542481831858,8.942916666666667,47.303916666666666
2023-02-11 11:26:26,1194,6.547013500486396,-2.0,0.04829756092957699,8.942833333333333,47.3039
2023-02-11 11:26:27,1191,7.759768982200737,-3.0,0.05634548240133413,8.942733333333333,47.30388333333333
2023-02-11 11:26:28,1189,7.759771289466091,-2.0,0.06420592221502548,8.942633333333333,47.303866666666664
2023-02-11 11:26:29,1185,10.047341157394914,-4.0,0.07418234983636057,8.9425,47.303866666666664
2023-02-11 11:26:30,1185,10.047341157394914,0.0,0.08331589790976195,8.942366666666667,47.303866666666664
2023-02-11 11:26:31,1185,8.98439599673655,0.0,0.09200727923602789,8.94225,47.30385
2023-02-11 11:26:32,1186,8.791426284468377,1.0,0.1000261936715173,8.942133333333333,47.30385
2023-02-11 11:26:33,1184,8.984398708687037,-2.0,0.10920191016356967,8.942016666666667,47.30383333333333
2023-02-11 11:26:34,1183,7.759778210816562,-1.0,0.11700482002750867,8.941916666666666,47.30381666666667
2023-02-11 11:26:35,1183,8.396717848059943,0.0,0.12513812349248032,8.941816666666666,47.303783333333335
2023-02-11 11:26:36,1183,10.40006833016664,0.0,0.13503529295572744,8.9417,47.303733333333334
2023-02-11 11:26:37,1182,8.396728508710956,-1.0,0.14340022653974804,8.9416,47.3037
2023-02-11 11:26:38,1182,7.759796667490964,0.0,0.15104232490194403,8.9415,47.30368333333333
2023-02-11 11:26:39,1181,8.984425830733631,-1.0,0.16002610304001633,8.941383333333333,47.303666666666665
2023-02-11 11:26:40,1180,9.539949666953754,-1.0,0.16957309269811482,8.941266666666667,47.30363333333333
2023-02-11 11:26:41,1180,9.539954775166649,0.0,0.1789825059300705,8.94115,47.3036
2023-02-11 11:26:42,1180,9.539959883762188,0.0,0.18840505548444106,8.941033333333333,47.30356666666667
2023-02-11 11:26:43,1180,8.984444816106645,0.0,0.19725714425037807,8.940916666666666,47.30355
2023-02-11 11:26:44,1179,8.396751961727883,-1.0,0.20563569561342523,8.940816666666667,47.30351666666667
