timestamp [UTC],relative altitude [m],horizontal velocity [m/s],vertical velocity [m/s],distance to takeoff [km],longitude,latitude
2023-10-07 11:21:38,1683,1.852085224357758,0.0,0.001852085224357758,8.152433333333333,46.4368
2023-10-07 11:21:39,1683,1.276372458631741,0.0,0.0022492991863502293,8.152416666666667,46.4368
2023-10-07 11:21:41,1682,1.852085224357758,-1.0,0.0016214584945996686,8.152416666666667,46.43678333333333
2023-10-07 11:21:43,1682,2.24929940845811,0.0,0.003308584632868226,8.1524,46.436766666666664
2023-10-07 11:21:45,1680,2.249299628888941,-1.0,0.006114166871328826,8.152383333333333,46.43675
2023-10-07 11:21:46,1678,3.1538453105185966,-2.0,0.009828540365673715,8.15235,46.436733333333336
2023-10-07 11:21:47,1677,3.153845942896086,-1.0,0.01306563689084383,8.152316666666668,46.43671666666667
2023-10-07 11:21:48,1674,5.32757659847669,-3.0,0.01916770649807747,8.152266666666666,46.436683333333335
2023-10-07 11:21:49,1676,6.74790287625115,2.0,0.02453917530612291,8.152216666666666,46.43663333333333
2023-10-07 11:21:50,1675,8.997206936166851,-1.0,0.03338453067777673,8.15215,46.436566666666664
2023-10-07 11:21:51,1673,8.339412344188023,-2.0,0.04174910700169322,8.1521,46.4365
2023-10-07 11:21:52,1673,8.99721402505526,0.0,0.050508518409067074,8.152033333333334,46.43643333333333
2023-10-07 11:21:53,1672,8.997217570045487,-1.0,0.05951582262807471,8.151966666666667,46.436366666666665
2023-10-07 11:21:54,1673,8.339418796535803,1.0,0.06745680327399851,8.151916666666667,46.4363
2023-10-07 11:21:55,1672,8.339420948783024,-1.0,0.07576146647144472,8.151866666666667,46.436233333333334
2023-10-07 11:21:56,1671,9.34797598471186,-1.0,0.08421960450134895,8.15185,46.43615
2023-10-07 11:21:57,1670,7.835827008070383,-1.0,0.09192503421929178,8.151816666666667,46.436083333333336
2023-10-07 11:21:58,1670,9.260426123202548,0.0,0.09988324726470382,8.151816666666667,46.436
2023-10-07 11:21:59,1670,9.260426123202548,0.0,0.10804917971011814,8.151816666666667,46.435916666666664
2023-10-07 11:22:00,1670,9.26042612249567,0.0,0.11637911484339032,8.151816666666667,46.435833333333335
2023-10-07 11:22:01,1668,9.347977263992576,-2.0,0.12458793648627971,8.151833333333334,46.43575
2023-10-07 11:22:02,1667,7.40834089884479,-1.0,0.13156530308853326,8.151833333333334,46.43568333333333
2023-10-07 11:22:03,1666,9.347977743022772,-1.0,0.13991591085623536,8.15185,46.4356
2023-10-07 11:22:04,1665,9.60584694706651,-1.0,0.14802401871428728,8.151883333333334,46.435516666666665
2023-10-07 11:22:05,1663,9.605847983120567,-2.0,0.15643305843684926,8.151916666666667,46.435433333333336
2023-10-07 11:22:06,1663,9.605849021932865,0.0,0.16474233559735574,8.15195,46.43535
2023-10-07 11:22:07,1664,8.339451600376128,1.0,0.1710178353474475,8.152,46.43528333333333
2023-10-07 11:22:08,1665,10.020901678561632,1.0,0.17928626877483897,8.15205,46.4352
2023-10-07 11:22:09,1665,6.747962023573762,0.0,0.1841724745725204,8.1521,46.43515
2023-10-07 11:22:10,1664,8.339458053335239,-1.0,0.19110164342646505,8.15215,46.43508333333333
2023-10-07 11:22:11,1664,6.74796667486376,0.0,0.1962103239783736,8.1522,46.43503333333334
2023-10-07 11:22:12,1663,7.835844050796759,-1.0,0.2034429704108132,8.152233333333333,46.43496666666667
2023-10-07 11:22:13,1662,6.74797132752292,-1.0,0.20881005606610978,8.152283333333333,46.434916666666666
2023-10-07 11:22:14,1662,8.339465581728152,0.0,0.21600158952680848,8.152333333333333,46.43485
2023-10-07 11:22:15,1661,7.835846848157273,-1.0,0.22339478592322634,8.152366666666667,46.434783333333336
2023-10-07 11:22:16,1660,6.747978638329581,-1.0,0.2289681696523322,8.152416666666667,46.434733333333334
2023-10-07 11:22:17,1659,7.835848629259479,-1.0,0.23643951106984445,8.15245,46.434666666666665
2023-10-07 11:22:18,1657,7.835849646695602,-2.0,0.2440423378208537,8.152483333333333,46.4346
2023-10-07 11:22:19,1655,7.83585066417139,-2.0,0.2516753534300408,8.152516666666667,46.434533333333334
2023-10-07 11:22:20,1655,7.835851682236122,0.0,0.25911214766650154,8.15255,46.434466666666665
2023-10-07 11:22:21,1654,7.835852699083248,-1.0,0.26667869680351824,8.152583333333334,46.4344
2023-10-07 11:22:22,1654,7.83585371643996,0.0,0.2741564340914519,8.152616666666667,46.434333333333335
2023-10-07 11:22:23,1652,7.835854733876015,-2.0,0.281866589348468,8.15265,46.434266666666666
2023-10-07 11:22:24,1651,7.517499251518639,-1.0,0.2894034414914307,8.152666666666667,46.4342
2023-10-07 11:22:25,1650,7.8358567680797755,-1.0,0.2970277102673017,8.1527,46.434133333333335
2023-10-07 11:22:26,1649,7.8358577868920944,-1.0,0.3046659979828087,8.152733333333334,46.434066666666666
2023-10-07 11:22:27,1648,7.835858804288416,-1.0,0.3123172761388147,8.152766666666666,46.434
2023-10-07 11:22:28,1648,7.517500310669416,0.0,0.31976012338093446,8.152783333333334,46.433933333333336
2023-10-07 11:22:29,1648,7.51750057717285,0.0,0.3272063838896648,8.1528,46.43386666666667
2023-10-07 11:22:30,1647,7.517500841607143,-1.0,0.3347618921652681,8.152816666666666,46.4338
2023-10-07 11:22:31,1646,7.5175011067587505,-1.0,0.3423186481639048,8.152833333333334,46.433733333333336
2023-10-07 11:22:32,1646,7.517501371869022,0.0,0.34976937397973007,8.15285,46.43366666666667
2023-10-07 11:22:33,1645,11.18558114096903,-1.0,0.36099530208320924,8.152866666666666,46.433566666666664
2023-10-07 11:22:34,1647,9.26042612178879,2.0,0.3699671462199008,8.152866666666666,46.433483333333335
2023-10-07 11:22:35,1647,5.700991456180201,0.0,0.37559021861929553,8.152883333333333,46.43343333333333
