timestamp [UTC],relative altitude [m],horizontal velocity [m/s],vertical velocity [m/s],distance to takeoff [km],longitude,latitude
2022-09-04 08:19:35,1536,2.5156103258888605,-1.0,0.0027070824353385803,9.2381,47.22436666666667
2022-09-04 08:19:36,1535,2.238815313013021,-1.0,0.004654985349872681,9.238083333333334,47.22435
2022-09-04 08:19:37,1535,1.2578055584568122,0.0,0.005722185673761501,9.238066666666667,47.22435
2022-09-04 08:19:38,1535,1.2578055583367964,0.0,0.0068543473658641,9.23805,47.22435
2022-09-04 08:19:39,1534,1.2578055583367964,-1.0,0.008329759623735526,9.238033333333334,47.22435
2022-09-04 08:19:40,1533,2.5156111167935946,-1.0,0.010985580389641635,9.238,47.22435
2022-09-04 08:19:41,1531,4.20343771316229,-2.0,0.015080813412117453,9.23795,47.22436666666667
2022-09-04 08:19:42,1528,6.556069930811854,-3.0,0.022123313320314145,9.237866666666667,47.224383333333336
2022-09-04 08:19:43,1525,7.770767257002841,-3.0,0.030388223539794663,9.237766666666667,47.2244
2022-09-04 08:19:44,1526,7.546826232115783,1.0,0.037081882096524126,9.237666666666666,47.2244
2022-09-04 08:19:45,1525,8.80463060397484,-1.0,0.04577947246509341,9.23755,47.2244
2022-09-04 08:19:46,1524,7.546826231995767,-1.0,0.05331214975066621,9.23745,47.2244
2022-09-04 08:19:47,1522,10.231463686087476,-2.0,0.06345855565674782,9.237316666666667,47.224383333333336
2022-09-04 08:19:48,1522,9.552093816736434,0.0,0.07204037273368678,9.2372,47.22435
2022-09-04 08:19:49,1522,8.406878620874098,0.0,0.07960759704522169,9.2371,47.22431666666667
2022-09-04 08:19:50,1521,8.406882880520268,-1.0,0.08750586478484108,9.237,47.22428333333333
2022-09-04 08:19:51,1521,9.371598994201458,0.0,0.09559807597846978,9.2369,47.22423333333333
2022-09-04 08:19:52,1518,8.39190437663396,-3.0,0.10319793354359134,9.236816666666666,47.224183333333336
2022-09-04 08:19:53,1517,8.406899920440788,-1.0,0.11140124438310567,9.236716666666666,47.22415
2022-09-04 08:19:54,1515,10.41125840098662,-2.0,0.12146141970374306,9.2366,47.2241
2022-09-04 08:19:55,1512,11.506781037453315,-3.0,0.13229924776204813,9.236483333333334,47.22403333333333
2022-09-04 08:19:56,1513,10.411274787298305,1.0,0.14201019780821625,9.236366666666667,47.22398333333334
2022-09-04 08:19:57,1513,8.406925480310491,0.0,0.1502184322243941,9.236266666666667,47.22395
2022-09-04 08:19:58,1513,8.39192956762979,0.0,0.15786858935991852,9.236183333333333,47.2239
2022-09-04 08:19:59,1511,8.391934012815454,-2.0,0.16589230683381026,9.2361,47.22385
2022-09-04 08:20:00,1508,8.406942520160094,-3.0,0.17463526492385797,9.236,47.223816666666664
2022-09-04 08:20:01,1505,10.41130522007656,-3.0,0.18521119447551862,9.235883333333334,47.22376666666667
2022-09-04 08:20:02,1502,11.494654828638081,-3.0,0.19696341923644017,9.23575,47.22371666666667
2022-09-04 08:20:03,1501,11.494663137095374,-1.0,0.20837526050609895,9.235616666666667,47.22366666666667
2022-09-04 08:20:04,1501,11.494671445179605,0.0,0.21963417118694703,9.235483333333333,47.223616666666665
2022-09-04 08:20:05,1501,10.575436438589815,0.0,0.2293568855563607,9.235383333333333,47.22355
2022-09-04 08:20:06,1500,8.39196513032527,-1.0,0.23741734377331813,9.2353,47.2235
2022-09-04 08:20:07,1499,9.371688797505218,-1.0,0.24663248128501497,9.2352,47.22345
2022-09-04 08:20:08,1497,9.371694529388636,-2.0,0.2560172417389994,9.2351,47.2234
2022-09-04 08:20:09,1495,9.371700260882728,-2.0,0.26541615846622213,9.235,47.22335
2022-09-04 08:20:10,1493,11.194146547779301,-2.0,0.2753360269749934,9.234916666666667,47.22326666666667
2022-09-04 08:20:11,1492,10.575471996522973,-1.0,0.2854578093160853,9.234816666666667,47.2232
2022-09-04 08:20:12,1491,10.57547876937489,-1.0,0.29561475335817405,9.234716666666667,47.22313333333334
2022-09-04 08:20:13,1490,9.371730832586959,-1.0,0.3049327573349087,9.234616666666666,47.223083333333335
2022-09-04 08:20:14,1489,10.57549062243909,-1.0,0.315134642593803,9.234516666666666,47.223016666666666
2022-09-04 08:20:15,1488,10.411417587292773,-1.0,0.3255593077357571,9.2344,47.222966666666665
2022-09-04 08:20:16,1486,10.231731259894346,-2.0,0.3354700500661848,9.234266666666667,47.22295
2022-09-04 08:20:17,1484,8.804871431929014,-2.0,0.3434594463587225,9.23415,47.22295
2022-09-04 08:20:18,1483,10.231731259658275,-1.0,0.3516289539299016,9.234016666666667,47.222966666666665
2022-09-04 08:20:19,1481,10.231728148616527,-2.0,0.36006085387909537,9.233883333333333,47.22298333333333
2022-09-04 08:20:20,1480,10.231725037081995,-1.0,0.36843870978118715,9.23375,47.223
2022-09-04 08:20:21,1479,10.23172192602872,-1.0,0.37691075091868004,9.233616666666666,47.223016666666666
2022-09-04 08:20:22,1476,10.231718814630451,-3.0,0.38578194901156665,9.233483333333334,47.22303333333333
2022-09-04 08:20:23,1476,10.231715703329575,0.0,0.39426650472759034,9.23335,47.22305
2022-09-04 08:20:24,1475,9.552292836385808,-1.0,0.40116482434144884,9.233233333333333,47.223083333333335
2022-09-04 08:20:25,1474,10.062684899361113,-1.0,0.41061140620770786,9.2331,47.223083333333335
2022-09-04 08:20:26,1473,8.997531121014338,-1.0,0.41829481155039133,9.232983333333333,47.2231
2022-09-04 08:20:27,1472,8.804846518966295,-1.0,0.4266395290485644,9.232866666666666,47.2231
2022-09-04 08:20:28,1470,10.062681735806883,-2.0,0.43633209747480195,9.232733333333334,47.2231
2022-09-04 08:20:29,1469,8.997531121014338,-1.0,0.4453083866390611,9.232616666666667,47.223083333333335
2022-09-04 08:20:30,1468,10.062684899481129,-1.0,0.45488095168681925,9.232483333333333,47.223083333333335
2022-09-04 08:20:31,1466,10.231709480745243,-2.0,0.4652000166560383,9.23235,47.22306666666667
2022-09-04 08:20:32,1465,10.231712592165767,-1.0,0.47537123089656547,9.232216666666666,47.22305
2022-09-04 08:20:33,1464,10.23171570321154,-1.0,0.48554704756590816,9.232083333333334,47.22303333333333
2022-09-04 08:20:34,1463,8.997541956476457,-1.0,0.4945433184630096,9.231966666666667,47.223016666666666
2022-09-04 08:20:35,1462,8.80486035950859,-1.0,0.5029860520393441,9.23185,47.223016666666666
2022-09-04 08:20:36,1461,8.80486035950859,-1.0,0.5114429493490191,9.231733333333333,47.223016666666666
2022-09-04 08:20:37,1459,10.231718814630451,-2.0,0.5207219152930164,9.2316,47.22303333333333
2022-09-04 08:20:38,1457,8.80485759140162,-2.0,0.5293651633499377,9.231483333333333,47.22303333333333
