timestamp [UTC],relative altitude [m],horizontal velocity [m/s],vertical velocity [m/s],distance to takeoff [km],longitude,latitude
2022-10-12 10:35:34,2311,1.852085224357758,0.0,0.001852085224357758,9.304633333333333,47.153483333333334
2022-10-12 10:35:35,2311,1.852085224357758,0.0,0.0,9.304633333333333,47.15346666666667
2022-10-12 10:35:36,2311,1.852085224357758,0.0,0.001852085224357758,9.304633333333333,47.153483333333334
2022-10-12 10:35:38,2311,1.852085224357758,0.0,0.0,9.304633333333333,47.15346666666667
2022-10-12 10:35:42,2311,1.852085224357758,0.0,0.001852085224357758,9.304633333333333,47.153483333333334
2022-10-12 10:35:44,2311,2.239760100771172,0.0,0.001259486454162391,9.30465,47.15346666666667
2022-10-12 10:35:46,2310,2.2397603228915326,-1.0,0.0021048087034893042,9.304633333333333,47.15345
2022-10-12 10:35:47,2309,3.9124400106043717,-1.0,0.0060380696197643614,9.304616666666666,47.153416666666665
2022-10-12 10:35:48,2310,3.126572903750138,1.0,0.008376173824337021,9.304583333333333,47.1534
2022-10-12 10:35:49,2309,2.239761211305275,-1.0,0.010730164482935236,9.304566666666666,47.15338333333333
2022-10-12 10:35:50,2308,3.9124405185267523,-1.0,0.014722041452658707,9.30455,47.15335
2022-10-12 10:35:51,2307,4.479523977520043,-1.0,0.01927633299297283,9.304516666666666,47.15331666666667
2022-10-12 10:35:52,2307,4.479524866517994,0.0,0.023654763173496577,9.304483333333334,47.153283333333334
2022-10-12 10:35:53,2305,5.29128919346255,-2.0,0.029054021055704187,9.304433333333334,47.15325
2022-10-12 10:35:54,2302,7.8248833273058205,-3.0,0.03719208445401745,9.3044,47.15318333333333
2022-10-12 10:35:55,2301,8.95905772819291,-1.0,0.046116086660491426,9.304333333333334,47.15311666666667
2022-10-12 10:35:56,2301,8.959061283351186,0.0,0.0548786432511483,9.304266666666667,47.15305
2022-10-12 10:35:57,2302,8.398231331439062,1.0,0.06266354243584762,9.304183333333333,47.153
2022-10-12 10:35:58,2302,7.500222983079492,0.0,0.07001354241503964,9.304116666666667,47.15295
2022-10-12 10:35:59,2301,8.398240216622343,-1.0,0.07823815317640717,9.304033333333333,47.1529
2022-10-12 10:36:00,2299,7.30612089532124,-2.0,0.08518318737641879,9.30395,47.15286666666667
