timestamp [UTC],relative altitude [m],horizontal velocity [m/s],vertical velocity [m/s],distance to takeoff [km],longitude,latitude
2023-04-05 08:34:53,2208,1.2593683444689925,0.0,0.0012593683444689925,9.314933333333334,47.15845
2023-04-05 08:34:57,2208,1.2593683444689925,0.0,0.0,9.31495,47.15845
2023-04-05 08:34:58,2208,1.2593683444689925,0.0,0.0012593683444689925,9.314933333333334,47.15845
2023-04-05 08:35:00,2208,1.2593683445891573,0.0,0.002518736689058136,9.314916666666667,47.15845
2023-04-05 08:35:02,2208,1.2593683444689925,0.0,0.0037781050335270847,9.3149,47.15845
2023-04-05 08:35:03,2208,1.852085224357758,0.0,0.0042076469487396665,9.3149,47.15846666666667
2023-04-05 08:35:04,2207,3.126379410632541,-1.0,0.007373674085668047,9.314866666666667,47.158483333333336
2023-04-05 08:35:05,2207,2.2396932413993964,0.0,0.009432297384682514,9.31485,47.1585
2023-04-05 08:35:06,2206,3.1263781376203994,-1.0,0.012664436017511297,9.314816666666667,47.158516666666664
2023-04-05 08:35:07,2205,5.2910217900242245,-1.0,0.018010957529677064,9.314766666666667,47.15855
2023-04-05 08:35:08,2201,5.291020098149984,-4.0,0.024070541545671204,9.314716666666667,47.15858333333333
2023-04-05 08:35:09,2200,5.29101840569467,-1.0,0.029417291231481568,9.314666666666668,47.15861666666667
2023-04-05 08:35:10,2198,9.722830454500489,-2.0,0.039242169430593984,9.314583333333333,47.158683333333336
2023-04-05 08:35:11,2196,10.420443568069008,-2.0,0.04969063925962917,9.314466666666666,47.15873333333333
2023-04-05 08:35:12,2196,8.397721870381183,0.0,0.057874885249020805,9.314383333333334,47.15878333333333
2023-04-05 08:35:13,2197,9.37910004073664,1.0,0.0668818488526233,9.314283333333334,47.158833333333334
2023-04-05 08:35:14,2197,8.397712984318176,0.0,0.07517625808769049,9.3142,47.158883333333335
2023-04-05 08:35:15,2195,7.49984515492094,-2.0,0.08283590298854225,9.314133333333332,47.15893333333333
2023-04-05 08:35:16,2195,8.397704098067903,0.0,0.09113890325242145,9.31405,47.15898333333333
2023-04-05 08:35:17,2195,8.958744981244848,0.0,0.0997488720611256,9.313983333333333,47.15905
2023-04-05 08:35:18,2194,8.958741426601113,-1.0,0.10853981829152785,9.313916666666668,47.15911666666667
2023-04-05 08:35:19,2193,8.958737872676275,-1.0,0.11736466046901663,9.31385,47.15918333333333
2023-04-05 08:35:20,2193,7.499826051447343,0.0,0.12479456306828925,9.313783333333333,47.15923333333333
2023-04-05 08:35:21,2191,7.499822867444532,-2.0,0.13247413417825524,9.313716666666666,47.159283333333335
2023-04-05 08:35:22,2191,10.541859144547121,0.0,0.1425290305357069,9.313649999999999,47.15936666666666
2023-04-05 08:35:23,2190,8.316073718590133,-1.0,0.15056628017700388,9.3136,47.15943333333333
2023-04-05 08:35:24,2190,8.316071564403805,0.0,0.15852191529726842,9.31355,47.1595
2023-04-05 08:35:25,2189,8.316069411367556,-1.0,0.1666238372736011,9.3135,47.15956666666667
2023-04-05 08:35:26,2189,10.001447258058919,0.0,0.17603874163864655,9.31345,47.15965
2023-04-05 08:35:27,2188,8.316064565166169,-1.0,0.18420100560974867,9.3134,47.15971666666667
2023-04-05 08:35:28,2187,10.001443228941369,-1.0,0.19381164940341764,9.31335,47.1598
2023-04-05 08:35:29,2186,8.316059720168724,-1.0,0.20201829937099558,9.3133,47.159866666666666
2023-04-05 08:35:30,2185,9.596831677657123,-1.0,0.21093173459959702,9.313266666666667,47.15995
2023-04-05 08:35:31,2184,8.316054873226621,-1.0,0.21917843094210793,9.313216666666667,47.160016666666664
2023-04-05 08:35:32,2183,7.824779058320327,-1.0,0.22669070322076307,9.313183333333333,47.16008333333333
2023-04-05 08:35:33,2182,11.737166679339825,-1.0,0.23794959514756261,9.313133333333333,47.160183333333336
2023-04-05 08:35:34,2181,9.345661808158262,-1.0,0.24631989007925165,9.313116666666666,47.160266666666665
2023-04-05 08:35:35,2180,9.596826701136942,-1.0,0.2554551149250889,9.313083333333333,47.16035
2023-04-05 08:35:36,2179,9.596825663680141,-1.0,0.2646267930581677,9.31305,47.16043333333333
2023-04-05 08:35:37,2178,11.183639644119173,-1.0,0.2747204472843648,9.313033333333333,47.16053333333333
2023-04-05 08:35:38,2176,11.183639377231884,-2.0,0.2850095700931126,9.313016666666666,47.16063333333334
2023-04-05 08:35:39,2175,9.26042612249567,-1.0,0.29304396401245236,9.313016666666666,47.160716666666666
2023-04-05 08:35:40,2175,11.112511348267184,0.0,0.30264885775916445,9.313016666666666,47.16081666666667
2023-04-05 08:35:41,2174,9.26042612249567,-1.0,0.3108375219741396,9.313016666666666,47.1609
2023-04-05 08:35:42,2172,11.112511347560305,-2.0,0.32083378924767564,9.313016666666666,47.161
2023-04-05 08:35:43,2171,11.112511346853427,-1.0,0.3308000172240924,9.313016666666666,47.1611
2023-04-05 08:35:44,2170,9.345658881106335,-1.0,0.33864003537623344,9.313033333333333,47.161183333333334
2023-04-05 08:35:45,2168,12.964596571918063,-2.0,0.3505380045736807,9.313033333333333,47.1613
2023-04-05 08:35:46,2168,9.345658242308629,0.0,0.35842030491025945,9.31305,47.16138333333333
2023-04-05 08:35:47,2167,11.183637108563984,-1.0,0.368176838821404,9.313066666666666,47.16148333333334
2023-04-05 08:35:48,2166,11.183636840961391,-1.0,0.3780150834541491,9.313083333333333,47.16158333333333
2023-04-05 08:35:49,2165,9.345657337384846,-1.0,0.38621403663266934,9.3131,47.16166666666667
2023-04-05 08:35:50,2164,11.18363635233336,-1.0,0.3961888892581948,9.313116666666666,47.161766666666665
2023-04-05 08:35:51,2162,9.345656751835762,-2.0,0.40461115266754155,9.313133333333333,47.16185
2023-04-05 08:35:52,2161,11.394345926965176,-1.0,0.41429301766531257,9.313166666666667,47.16195
2023-04-05 08:35:53,2160,11.39434487977093,-1.0,0.4240623653607492,9.3132,47.16205
2023-04-05 08:35:54,2159,11.394343831224633,-1.0,0.4339132868183906,9.313233333333333,47.16215
2023-04-05 08:35:55,2158,9.59680327008851,-1.0,0.4420786262912596,9.313266666666667,47.16223333333333
2023-04-05 08:35:56,2157,11.183634840616627,-1.0,0.4524191897492125,9.313283333333333,47.162333333333336
2023-04-05 08:35:57,2156,11.394340862324283,-1.0,0.4624634722899373,9.313316666666667,47.16243333333333
2023-04-05 08:35:58,2154,9.596799745032373,-2.0,0.47090667396988733,9.31335,47.16251666666667
2023-04-05 08:35:59,2153,9.596798707610118,-1.0,0.47928585204228635,9.313383333333334,47.1626
2023-04-05 08:36:00,2152,11.39433806870429,-1.0,0.48949865973787476,9.313416666666667,47.1627
2023-04-05 08:36:01,2150,9.596796426681282,-2.0,0.4980888198374162,9.31345,47.16278333333333
2023-04-05 08:36:02,2149,11.39433614766215,-1.0,0.5084000881346975,9.313483333333334,47.16288333333333
2023-04-05 08:36:03,2148,9.596794146466646,-1.0,0.5169602364849007,9.313516666666667,47.16296666666667
2023-04-05 08:36:04,2146,11.394334226567496,-2.0,0.5274762840691138,9.31355,47.163066666666666
2023-04-05 08:36:05,2145,11.394333178738984,-1.0,0.5379175022190453,9.313583333333334,47.16316666666667
2023-04-05 08:36:06,2144,11.394332130168143,-1.0,0.5483984982189751,9.313616666666666,47.163266666666665
2023-04-05 08:36:07,2143,10.001347874925083,-1.0,0.5568860261499557,9.313666666666666,47.16335
2023-04-05 08:36:08,2142,11.394330209127872,-1.0,0.5674471165736115,9.3137,47.16345
2023-04-05 08:36:09,2140,11.737089622998157,-2.0,0.5779594530779434,9.31375,47.16355
2023-04-05 08:36:10,2139,11.394328113392742,-1.0,0.5885940758532012,9.313783333333333,47.16365
2023-04-05 08:36:11,2138,11.737085044649339,-1.0,0.5990796419230103,9.313833333333333,47.16375
2023-04-05 08:36:12,2136,10.001334892356887,-2.0,0.6079070833884997,9.313883333333333,47.163833333333336
2023-04-05 08:36:13,2135,11.394325145189448,-1.0,0.6186399568930914,9.313916666666668,47.16393333333333
2023-04-05 08:36:14,2132,11.737078559697848,-3.0,0.629486075587824,9.313966666666667,47.164033333333336
2023-04-05 08:36:15,2132,11.73707627017016,0.0,0.6400145041622433,9.314016666666667,47.16413333333333
2023-04-05 08:36:16,2130,11.394322002292315,-2.0,0.650951318528981,9.31405,47.164233333333335
2023-04-05 08:36:17,2129,9.596777349425574,-1.0,0.6599598722003376,9.314083333333333,47.164316666666664
2023-04-05 08:36:18,2128,11.183629280233705,-1.0,0.6709362265769441,9.3141,47.16441666666667
2023-04-05 08:36:19,2126,11.394319031997258,-2.0,0.6819251854206735,9.314133333333332,47.164516666666664
2023-04-05 08:36:20,2125,11.183628745734726,-1.0,0.6929212176208914,9.31415,47.16461666666667
2023-04-05 08:36:21,2123,11.394316937008487,-2.0,0.7039398665944779,9.314183333333334,47.16471666666666
2023-04-05 08:36:22,2121,11.18362821191133,-2.0,0.7150745828753956,9.3142,47.16481666666667
2023-04-05 08:36:23,2120,11.394314841304485,-1.0,0.7259994245193576,9.314233333333334,47.16491666666667
2023-04-05 08:36:24,2118,11.183627678128776,-2.0,0.7371505650445945,9.31425,47.165016666666666
2023-04-05 08:36:25,2116,9.345646371672265,-2.0,0.7464744804381312,9.314266666666667,47.1651
2023-04-05 08:36:26,2115,11.394311871675765,-1.0,0.7574317101340242,9.3143,47.1652
