angle_past_threshold,angle_future_threshold,average_r_value,average_p_value,average_std_err,score,data_loss
230,85,0.851446782726909,5.42640181259276e-35,0.010405117330882703,0.5098275579030571,90.06259780907668
190,80,0.8515930629559423,6.89211899187171e-33,0.011647657815825689,0.5097910719919828,88.49765258215963
225,85,0.850925109744993,2.3656255623985833e-34,0.010358927836636242,0.5095191730633322,89.72352634324466
210,55,0.8505897429290377,1.796725917003586e-23,0.011524071521100816,0.5092014386053125,86.67188315075639
205,30,0.8503843336428587,2.6875101864410076e-14,0.013198089127039098,0.5089107912730032,84.55920709441837
215,50,0.8498826514788818,8.374932987093679e-22,0.011488627212131447,0.5087807281661159,86.41105894627022
225,80,0.8496821374351542,1.9149288739477188e-32,0.010451812497807711,0.5087641012113117,89.28012519561815
220,15,0.8509982208095074,2.4367400848775262e-08,0.018437719461914893,0.5087551532292928,83.46374543557641
190,85,0.8497020338293555,5.967648596639905e-35,0.01153865008691249,0.5086673552889219,88.81064162754303
245,80,0.8490610390062432,2.208052286539069e-33,0.010004142003316466,0.5084362092034141,90.2190923317684
200,75,0.8491349501650661,5.1744647640411e-31,0.011337854942350775,0.5083471846048047,88.18466353677621
220,65,0.8488402657521215,1.0643649274067534e-27,0.010743537090569006,0.5082298057422159,87.94992175273866
190,45,0.8484271028867061,3.722721255448612e-20,0.011985082923019114,0.5078577534397217,85.08085550339072
235,90,0.8481103713444548,1.116289062193207e-36,0.010196611602688664,0.507846561646404,90.45383411580595
195,130,0.8482522826210419,4.583471491804354e-51,0.011936451789474367,0.5077577243936776,91.91444966092853
220,60,0.8477929353757149,2.6396453037986286e-25,0.010778264199610013,0.5075979348054679,87.29786124152321
220,35,0.8479028006199751,5.450467173587066e-16,0.01278062214614013,0.507463618157371,85.57642149191445
200,40,0.8477167549307552,6.1768660824976524e-18,0.012201278981967226,0.5074099250602564,84.82003129890454
240,75,0.8473672721134314,5.888542583480414e-31,0.01018215174728291,0.5074021480933305,89.61919666145019
200,80,0.8475205269105651,1.873360745327532e-33,0.011186358220846205,0.5073936803242545,88.47157016171101
205,65,0.8473513746509332,1.0235727418861582e-27,0.011076284361264819,0.5073031963544334,87.48043818466354
230,90,0.8469790406394287,1.1072135413623679e-36,0.010424522808411997,0.5071449721028161,90.3755868544601
225,30,0.8474938204916154,2.6160896812459085e-14,0.013529781138804426,0.5071433141810808,85.44600938967136
245,85,0.8468908200551704,5.6954795246666e-35,0.009918263814022664,0.5071426656517,90.5320813771518
210,60,0.8464036493391476,1.1923499893774753e-25,0.011155618393778781,0.5067266277641106,87.03703703703704
215,55,0.8462684924414736,1.8037858857471697e-23,0.011232068532245659,0.5066378886116596,86.72404799165363
225,15,0.8474202982495215,2.944564577613034e-08,0.01881336139136989,0.5065708339768821,83.64632237871675
220,40,0.8462238127746594,3.9323743846106045e-18,0.012166425025378394,0.5065176451622578,85.6546687532603
225,95,0.8457362801718844,2.9930911243319213e-38,0.010408517082269786,0.5064009163949036,90.45383411580595
190,90,0.8457731213689821,1.081765656681381e-36,0.011506684097845941,0.5063132044116047,89.09754825247784
220,55,0.8455362153387063,1.8197189593253234e-23,0.011166099798848193,0.5062051192233389,86.80229525299947
210,20,0.8460964440916359,1.4113379852812346e-10,0.015215931838030789,0.5061362732288383,83.8549817423057
195,135,0.8454133853624374,1.2450641683570176e-52,0.011954144178590748,0.5060526167996033,92.04486176317162
225,25,0.8456959541049267,1.2857471962013e-12,0.014552944760232719,0.5059622779865471,84.97652582159625
195,140,0.8447796031601101,4.8417248762495485e-54,0.011776693824910379,0.505690092513575,91.99269692227439
240,80,0.844471671046415,2.156306237615383e-33,0.01010669012139455,0.5056723336157095,89.98435054773083
235,95,0.8437351164539594,3.085834792973192e-38,0.010219749875852247,0.5052190948847903,90.74074074074075
245,40,0.843910114121995,4.963417988690291e-18,0.011386017093438533,0.5052074667638531,86.56755346896192
195,145,0.8438624795561688,2.6636606395852916e-56,0.011730148547203428,0.5051444728789809,92.20135628586333
215,15,0.8441580313294913,1.7309819882101394e-08,0.017539102653145712,0.5047409033394342,83.25508607198748
200,35,0.8431994729671651,5.156443425598043e-16,0.012654422323200592,0.5046542415479789,84.66353677621284
220,45,0.8428337536105154,2.1855931115613547e-20,0.011856092795873968,0.5045146428867218,85.99374021909233
230,95,0.8425778660192821,3.0599758421940873e-38,0.010449652956741105,0.5045017543158952,90.6624934793949
220,70,0.8425846292674695,3.978001082544647e-29,0.010791111617960824,0.5044716663986856,88.28899321857068
245,90,0.8423864724704554,1.1606869226194698e-36,0.009915449701242118,0.504440338512149,90.8189880020866
235,45,0.8423893805319104,9.247146303467502e-20,0.01146003910997964,0.5042876244081482,86.35889410537297
220,50,0.8423603657356106,1.671633574076235e-21,0.011474294423675943,0.5042687899989987,86.3849765258216
195,40,0.8424098170552715,6.103456236837849e-18,0.012096075170841524,0.5042362827160788,84.63745435576422
220,90,0.8420497365790869,2.6527038625169222e-36,0.010515127976577776,0.5041783291497943,89.82785602503913
215,60,0.8420136764102895,1.1971670430996228e-25,0.010835733914093591,0.5041246324547642,87.08920187793427
240,85,0.8414803503472804,5.602870101501294e-35,0.010071009338337343,0.5038811092745346,90.3755868544601
210,65,0.841535490489764,1.0214469626778018e-27,0.011059872416320648,0.5038153070522263,87.45435576421492
225,20,0.8419693962266719,2.2014361134665524e-10,0.016003045963561807,0.5035813330736039,84.35054773082942
205,25,0.8414900781416511,1.540154929414825e-12,0.013876142742328918,0.5035064326102957,84.14188836724048
200,85,0.8407365792248258,4.860230614151419e-35,0.011158643333578166,0.5033260832015376,88.83672404799165
225,35,0.8408894814500876,5.490012646393738e-16,0.012829572087907857,0.5032507316612617,85.68075117370893
195,100,0.8402358533487708,8.476981162427545e-40,0.011375416329024033,0.5030039703763601,89.95826812728221
225,40,0.8402274187031221,3.945955380406236e-18,0.012163944262658549,0.5029200567956074,85.68075117370893
195,150,0.8401517571522902,9.972584899872626e-58,0.011902486769059275,0.5029008056144681,92.38393322900366
190,40,0.8398820120693096,5.445832388399702e-18,0.012118659381152147,0.5027173413034706,84.50704225352112
185,65,0.8392460377332158,1.296247769879531e-27,0.011627798244660753,0.5023848428154634,86.95878977569119
220,85,0.8389357027535516,2.28313991725171e-34,0.010532375009441486,0.5023081841511868,89.358372456964
185,60,0.8390147111709605,2.6618833257090664e-25,0.01155498187284532,0.5022533285152917,86.30672926447575
195,105,0.838912546163887,1.0834335902299785e-41,0.01147494352497642,0.5022000333458345,90.2190923317684
245,25,0.8390232718714745,1.450434610265449e-12,0.014944697224341792,0.5019194934000154,85.62858633281168
205,70,0.8380670626268694,8.68062572800822e-29,0.011099555559177077,0.5017302820202039,87.7151799687011
245,95,0.8377590773420704,3.2125259565364535e-38,0.009927079662719832,0.5016627384389704,91.10589462702139
195,110,0.8375122778329082,2.8715307783867007e-43,0.011594122164824226,0.5013479544832624,90.47991653625456
240,45,0.8372859428158712,9.464261305383548e-20,0.011234896230301054,0.5012480760664926,86.67188315075639
195,35,0.8374101305891731,5.112964197465128e-16,0.01254266571305957,0.5011918117821977,84.53312467396974
220,95,0.8369768362754532,9.881377854786626e-38,0.010580321267648669,0.501128069638507,90.2190923317684
240,90,0.836844611989174,1.1412340691695916e-36,0.010077733568941493,0.5010989938366103,90.6624934793949
225,45,0.8369892176307577,8.693416639011769e-20,0.011812031622388634,0.5010123274162157,86.01982263954096
215,65,0.8367799531216494,1.0287671974533085e-27,0.010771585455204008,0.5009908133274693,87.53260302556077
200,130,0.8364768412096655,4.554090264292788e-51,0.01179162266042302,0.500706942459757,91.8622848200313
190,95,0.8364385672341722,3.294693326458608e-38,0.011578678660426795,0.5007052724744606,89.46270213875847
220,75,0.8361993379688875,8.90394495208681e-31,0.010821873719074336,0.500637415409425,88.6019822639541
200,90,0.836234156494842,1.1233290105646236e-36,0.011171890534455909,0.5006233048434596,89.17579551382369
190,35,0.8355167353442365,5.053233323182256e-16,0.01254335337999428,0.5000557058685423,84.35054773082942
245,30,0.835542378027358,2.4263372675626417e-14,0.013110832366268341,0.5000143435797806,85.96765779864371
195,125,0.8348306535895017,6.973746707913055e-49,0.011790718242728064,0.49971932032942823,91.49713093375065
210,15,0.8356925250805343,1.5303812575566844e-08,0.01725943047760662,0.49968956740941606,83.02034428794992
200,30,0.8343190790346944,2.639463160781368e-14,0.013200541762630129,0.4992713932445457,84.27230046948357
220,80,0.8336062806286593,1.9596217562525896e-32,0.010686614412531761,0.4990951069359424,88.94105372978612
200,135,0.8334819547254179,1.2369530011353772e-52,0.01180389931223568,0.4989087829040271,91.99269692227439
245,20,0.8343029315781538,1.455491617474295e-10,0.016952434272765344,0.498886515475951,85.05477308294209
195,155,0.8330571918217194,6.548344734404919e-60,0.011740166928091052,0.4986602984002226,92.54042775169535
200,140,0.8329914486584704,4.8102095413318655e-54,0.011628116724045571,0.49863205752267764,91.94053208137714
230,45,0.8325954008039309,9.056624584452859e-20,0.011736723612760727,0.4983835681210824,86.07198748043818
225,100,0.8323274414084344,7.761854030005032e-40,0.010498069626283418,0.49834665788243226,90.63641105894628
240,95,0.8320727101688582,3.156977958229056e-38,0.010103334101795921,0.4982332926911353,90.94940010432968
185,70,0.8322738292610367,4.356053646359536e-29,0.011783587816598044,0.4981859387749622,87.35002608242046
210,70,0.8321426416748837,8.670269140559751e-29,0.01110940723713691,0.4981746442812165,87.68909754825248
205,75,0.8321229856217635,5.100876355354201e-31,0.011103631479655438,0.4981634282250925,88.00208659363588
200,145,0.8318993305942187,1.528535349499879e-56,0.011564501026842465,0.497983148253847,92.14919144496609
205,130,0.8316740110146652,4.6132342936991876e-51,0.011531873276920715,0.497851219281107,91.96661450182577
245,35,0.8316843341409831,5.987678858693801e-16,0.012121367840224308,0.49779846370056724,86.30672926447575
185,55,0.831533927387939,2.037339644380008e-23,0.01178181621730228,0.4977421748110331,85.68075117370893
200,95,0.8313052609883013,2.731848756875173e-38,0.011211596765115224,0.49766199691646923,89.54094940010432
195,115,0.8306189917352264,9.525821211698588e-45,0.011741925011572715,0.49719720253997857,90.74074074074075
220,105,0.8302349574953425,1.2502708944905644e-41,0.010728226013916379,0.4970681518958138,90.79290558163797
230,15,0.831515557839638,3.1818747617427796e-08,0.01919077055791399,0.4969902481023671,83.59415753781951
235,100,0.8299476100406002,8.007199990723581e-40,0.010315498667528449,0.49693701615760727,90.92331768388107
185,50,0.8301876573979704,9.848877432794136e-22,0.011833106425617225,0.4969292837962205,85.15910276473657
215,70,0.8298471414773054,3.865894057157231e-29,0.010857891700478083,0.4968224957163354,87.92383933229003
210,120,0.8298186594117423,6.223084145265131e-48,0.01124235513995817,0.4967669601330495,91.41888367240479
210,125,0.8297518951160209,1.1434461910938784e-49,0.01132440378124358,0.4967186966914881,91.7318727177882
195,120,0.8296784363617633,3.8520526962259634e-48,0.011667019914242637,0.4966403598256337,91.13197704747
185,90,0.8294346854196805,1.0606251677617122e-36,0.011771496484985041,0.49648366160330976,88.9149713093375
245,15,0.8308399885145528,2.327460446307712e-08,0.021024332086705837,0.4964015529176797,84.29838288993218
205,80,0.8290684947225776,1.8835276746447946e-33,0.011030743677449044,0.4963380224658016,88.39332290036516
230,100,0.8288298409047827,7.93876238396526e-40,0.01054255278143879,0.4962436492647257,90.84507042253522
195,30,0.8291582222715514,2.6065117946693552e-14,0.013050582350568076,0.49618987512786616,84.08972352634323
205,125,0.8287965613969815,1.144332809113892e-49,0.011390753585445192,0.49613886147964437,91.65362545644236
215,90,0.828496526284043,2.4045385275414576e-36,0.010571633638317915,0.496040752406594,89.41053729786124
205,20,0.829136232537616,2.0838638483776937e-10,0.01488459180936754,0.4959932802791169,83.43766301512781
205,135,0.8285202832653403,1.2532824136916194e-52,0.01153123182791524,0.4959590467764126,92.09702660406886
185,45,0.8285938765331133,3.6197485372732333e-20,0.012026175864680608,0.4959537083333999,84.66353677621284
220,100,0.8280151116641313,1.5960359566733938e-39,0.01065030721105362,0.4957440362773734,90.45383411580595
220,110,0.8279332743222468,3.064645421377598e-43,0.010833610245582237,0.49567660356878984,91.07981220657277
195,165,0.8279685743285272,7.092080402700032e-63,0.011360208815900752,0.4956451237155262,92.72300469483568
205,140,0.8275513420174159,4.889324728065941e-54,0.011338237366661624,0.49539698147378336,92.07094418362024
235,40,0.8274720230882637,4.6391292954645656e-18,0.011873875005120911,0.4952958263524461,85.62858633281168
190,30,0.827440944578408,2.5721991070376106e-14,0.013069715192159074,0.49515759522782116,83.90714658320292
195,160,0.8269613110543409,1.844436996083293e-61,0.011642215208659221,0.4950125651117386,92.64475743348983
235,25,0.827424209965054,1.1976283635175475e-12,0.014698016934988881,0.4949847242851742,85.05477308294209
235,30,0.8271891721841537,2.3251668489630002e-14,0.013644846354862652,0.4949490186749989,85.36776212832551
195,180,0.8266633119048699,2.7467294609935075e-65,0.010626103795682105,0.49493537676335364,92.85341679707876
195,175,0.8266347185274814,2.7857793163170703e-65,0.010700868856200488,0.4949107442308688,92.69692227438706
215,120,0.8265697181545462,4.076483259462642e-48,0.010878399392370246,0.4948539909534907,91.62754303599374
185,85,0.8266744910472273,2.225325971186318e-34,0.011789924003416405,0.49482570222799477,88.49765258215963
190,120,0.8266811928418594,7.184179521854536e-48,0.011949928019754206,0.4948137229031402,90.92331768388107
215,125,0.826479494944064,1.1730499759765679e-49,0.010956969001286178,0.4947920000663098,91.94053208137714
205,85,0.8261949178499779,4.826962393850782e-35,0.010958646696697312,0.494621086040317,88.7584767866458
205,145,0.8262390135268761,1.5207080187319012e-56,0.011234324222301978,0.4946199756938955,92.27960354720918
195,170,0.8261505613418294,1.0437664030412905e-64,0.010849771045864614,0.49460535970051117,92.77516953573291
230,30,0.826569062457288,2.3174558647220753e-14,0.013625609793255477,0.49457887649504034,85.31559728742828
200,25,0.8263891699096355,1.511224349473605e-12,0.013831589127990405,0.4944503430325289,83.80281690140845
200,170,0.8257450902449007,1.0475589116932249e-64,0.011017386311395653,0.49434531551580085,92.80125195618153
225,105,0.8255787236180847,1.1373726365516502e-41,0.010604299722980428,0.49428680419855275,90.87115284298383
185,170,0.8257027347857887,9.935610887009822e-65,0.011815727816375132,0.4942400680898357,92.41001564945228
200,180,0.8254028341689817,2.7771362947443746e-65,0.010401382523825635,0.49420156224900647,92.93166405842463
215,85,0.8252191686409623,2.212654588143841e-34,0.010630534295907622,0.4940684477549866,89.01930099113198
185,180,0.8252135279422786,2.6314828941338574e-65,0.011206518381298894,0.4940074649272373,92.54042775169535
185,75,0.8252767755076097,1.0370870469493368e-30,0.011945672964653906,0.4939714980081004,87.7151799687011
210,75,0.8250506535063503,6.506948490955028e-31,0.011197212143099027,0.49391067088950025,88.08033385498175
190,170,0.8247143374909512,1.0039152681317943e-64,0.01145752581269698,0.493682849913301,92.48826291079813
235,35,0.8246328839979387,5.450341660349365e-16,0.012612008438415286,0.4935185295549215,85.57642149191445
175,200,0.8243712675936661,2.808184881951535e-65,0.011469092067023996,0.49347585134949723,93.00991131977048
190,180,0.8242374013504314,2.6593716065921083e-65,0.010891158218627423,0.4934533249883961,92.61867501304121
230,25,0.8246618185817288,1.1905321016254499e-12,0.0146611498342828,0.4933309761652518,84.89827856025039
190,200,0.8239006602008212,2.9974446233176296e-65,0.010261886545164788,0.4933142074659762,93.45331246739697
220,120,0.8237325905432115,4.154125483696293e-48,0.010851694515193428,0.49315438487440755,91.78403755868545
245,100,0.8234299533406195,8.342830746653222e-40,0.009965203582241991,0.4930614516461475,91.2884715701617
200,125,0.8236921555278455,6.931223862133097e-49,0.011656963381745473,0.49304959697853273,91.44496609285342
230,35,0.8238490599437633,5.43070006947294e-16,0.012853856940302753,0.49302405027222757,85.52425665101721
215,75,0.8235213199136671,8.62756883262491e-31,0.010896252545229206,0.4930231666936773,88.23682837767345
235,15,0.8248735855356941,3.09690384587627e-08,0.019469207043623166,0.4929772213263426,83.67240479916536
190,100,0.8234858952120719,8.27576684560212e-40,0.011672297250400152,0.4929243074022031,89.69744392279604
195,185,0.8232421801536758,2.807319920450572e-65,0.01063753586108887,0.49288155450609655,93.00991131977048
230,40,0.8233994375122801,3.9568409270509256e-18,0.012147596191578867,0.4928249028882101,85.52425665101721
215,95,0.8230967719277947,1.0041938679479707e-37,0.010622766267396134,0.49279578652993716,89.80177360459051
235,105,0.8229979546002456,1.1742785333129128e-41,0.010426534324546962,0.49275611932769264,91.15805946791862
215,115,0.823063210159497,1.0004930562581824e-44,0.011000502455994095,0.4927378758500988,91.18414188836724
190,115,0.8229741359683939,9.301685857185514e-45,0.012040981149932252,0.49258038346604305,90.50599895670318
240,25,0.8233997311044735,4.013352892348465e-13,0.014677792295623793,0.4925720594330013,85.26343244653104
200,200,0.8223045060022974,3.147943861417237e-65,0.008879831532661812,0.49249472044811227,93.76630151278039
200,150,0.822731034230582,1.2198351382717235e-57,0.011722302944721461,0.492466390243877,92.27960354720918
210,80,0.8224100925326503,1.8891102011005913e-33,0.01108764677923746,0.4923372908416664,88.41940532081377
195,190,0.8222288975919847,2.893687092072514e-65,0.010351475398556348,0.4923021910153352,93.21857068335942
210,130,0.8223451484403655,4.598304732878155e-51,0.011480438793112308,0.4922590451849081,91.94053208137714
185,185,0.8223080170553367,2.6774445226278996e-65,0.01139306956532934,0.4922455032766691,92.67083985393845
240,40,0.8222037922308105,4.831554267590361e-18,0.011626306815650033,0.49215964465692125,85.9415753781951
200,185,0.8219791580442588,2.8391009022495364e-65,0.010334752287852304,0.49215401959777005,93.08815858111633
230,105,0.8218682029875494,1.1639778444242033e-41,0.010655899400607185,0.49205533185246886,91.07981220657277
185,80,0.8218755294802622,2.304756740344342e-32,0.011909664464323746,0.49193435124172497,88.10641627543035
190,135,0.8218899159528323,1.1793309669220202e-52,0.012254281126292864,0.4919085214590701,91.60146061554512
190,125,0.8218292838149205,1.9168288074628163e-49,0.012058956086320842,0.4918916746803202,91.18414188836724
185,190,0.821654478951661,2.7458350950922112e-65,0.011401333705585206,0.49185255400043804,92.85341679707876
185,200,0.8214784022350857,2.9504264891193835e-65,0.010882977585078385,0.4917987435825436,93.3489827856025
190,140,0.8216014764820156,4.5876838532773385e-54,0.012099362615123406,0.49175094962769705,91.54929577464789
230,20,0.8222689041773685,2.1527222305362304e-10,0.01621290291693522,0.49174005215014593,84.24621804903495
215,110,0.8213484282847445,2.9781912550716574e-43,0.010878680858730507,0.4917211888849736,90.8189880020866
225,10,0.8235606767804432,5.4929988322677655e-06,0.02417951184373267,0.49171680698424297,81.9509650495566
205,90,0.8212547190883808,1.1156014766754258e-36,0.010961978505789718,0.4916566336024495,89.09754825247784
190,185,0.8212504016297436,2.7063372545748483e-65,0.011121078201922143,0.4916381331576539,92.7490871152843
200,190,0.8210495277139517,2.927465541668125e-65,0.009943573858745535,0.4916353592424964,93.29681794470527
200,155,0.8211943613402208,1.1456769651268138e-59,0.011530146344338693,0.49156360216969863,92.48826291079813
175,180,0.8211995947070463,2.463449602482561e-65,0.011693279659434647,0.49155042885828426,92.01877934272301
190,105,0.8211705452423265,1.0609453088303954e-41,0.011794652023858604,0.49152286194301,90.01043296817944
185,95,0.8210967750298026,3.2503225169180425e-38,0.011779394466849499,0.49148012557119664,89.14971309337506
200,165,0.8209845893485253,8.210750786770831e-63,0.011129130634794997,0.49147784054563565,92.7490871152843
180,60,0.8208427791371081,2.49106592943926e-25,0.011654315533486845,0.4913402359289162,85.36776212832551
215,80,0.8206802384723636,1.8993051144385856e-32,0.010773772878500294,0.4913307657955681,88.57589984350548
215,10,0.8224460243221654,5.10569398289035e-06,0.021999692435077937,0.49126611364159656,81.74230568596765
185,175,0.8204922539620977,2.7584081343333497e-65,0.011283423317125445,0.491167010045546,92.27960354720918
220,115,0.8203439398046091,1.018574256070076e-44,0.010978471869857983,0.4911085166957796,91.34063641105895
