timestamp [UTC],relative altitude [m],horizontal velocity [m/s],vertical velocity [m/s],distance to takeoff [km],longitude,latitude
11:34:23,-26.0,5.28,-1.0,0.15,7.526966,46.2285
11:34:24,-28.0,6.67,-2.0,0.15,7.526916,46.228533
11:34:25,-30.0,6.67,-2.0,0.15,7.526866,46.228583
11:34:26,-32.0,7.5,-2.0,0.15,7.526816,46.228633
11:34:27,-33.0,7.5,-1.0,0.15,7.52675,46.228683
11:34:28,-33.0,7.5,0.0,0.16,7.526683,46.228733
11:34:29,-33.0,7.5,0.0,0.16,7.526616,46.228783
11:34:30,-34.0,5.56,-1.0,0.16,7.526533,46.228816
11:34:31,-35.0,7.5,-1.0,0.17,7.526466,46.228833
11:34:32,-37.0,6.39,-2.0,0.17,7.5264,46.228883
11:34:33,-38.0,6.39,-1.0,0.17,7.526333,46.228916
11:34:34,-41.0,7.5,-3.0,0.18,7.526266,46.22895
11:34:35,-42.0,7.5,-1.0,0.18,7.5262,46.229
11:34:36,-43.0,8.33,-1.0,0.19,7.526133,46.22905
11:34:37,-42.0,9.17,1.0,0.19,7.526083,46.229116
11:34:38,-42.0,7.5,0.0,0.19,7.526016,46.229183
11:34:39,-42.0,7.78,0.0,0.2,7.52595,46.229233
11:34:40,-42.0,6.11,0.0,0.2,7.525916,46.2293
11:34:41,-44.0,7.5,-2.0,0.2,7.525883,46.22935
11:34:42,-46.0,7.5,-2.0,0.2,7.525866,46.229416
11:34:43,-48.0,7.5,-2.0,0.2,7.52585,46.229483
11:34:44,-49.0,10.0,-1.0,0.21,7.525833,46.22955
11:34:45,-49.0,8.33,0.0,0.22,7.525783,46.229633
11:34:46,-50.0,7.5,-1.0,0.22,7.5257,46.229683
11:34:47,-52.0,8.06,-2.0,0.23,7.525616,46.229716
11:34:48,-52.0,7.78,0.0,0.24,7.525516,46.229733
11:34:49,-53.0,8.06,-1.0,0.25,7.525416,46.229733
11:34:50,-53.0,7.5,0.0,0.25,7.525316,46.229716
11:34:51,-55.0,7.5,-2.0,0.25,7.5253,46.22965
11:34:52,-55.0,9.44,0.0,0.24,7.525283,46.229583
11:34:53,-55.0,9.44,0.0,0.24,7.5253,46.2295
11:34:54,-56.0,7.5,-1.0,0.24,7.525316,46.229416
11:34:55,-57.0,7.5,-1.0,0.24,7.525333,46.22935
11:34:56,-57.0,9.44,0.0,0.24,7.525333,46.229283
11:34:57,-58.0,7.5,-1.0,0.24,7.525316,46.2292
11:34:58,-59.0,7.5,-1.0,0.25,7.5253,46.229133
11:34:59,-59.0,7.78,0.0,0.25,7.5253,46.229066
11:35:00,-61.0,7.5,-2.0,0.25,7.525266,46.229
11:35:01,-62.0,6.67,-1.0,0.26,7.52525,46.228933
11:35:02,-63.0,7.78,-1.0,0.26,7.5252,46.228883
11:35:03,-64.0,8.89,-1.0,0.27,7.525166,46.228816
11:35:04,-66.0,6.67,-2.0,0.27,7.5251,46.22875
11:35:05,-67.0,8.33,-1.0,0.28,7.52505,46.2287
11:35:06,-68.0,6.67,-1.0,0.28,7.525,46.228633
11:35:07,-68.0,8.33,0.0,0.29,7.52495,46.228583
11:35:08,-69.0,7.5,-1.0,0.3,7.5249,46.228516
11:35:09,-69.0,6.67,0.0,0.3,7.524833,46.228466
11:35:10,-69.0,7.5,0.0,0.31,7.524783,46.228416
11:35:11,-70.0,6.67,-1.0,0.31,7.524716,46.228366
11:35:12,-71.0,6.39,-1.0,0.32,7.524666,46.228316
11:35:13,-72.0,7.5,-1.0,0.33,7.5246,46.228283
11:35:14,-73.0,7.5,-1.0,0.33,7.524533,46.228233
11:35:15,-75.0,6.39,-2.0,0.34,7.524466,46.228183
11:35:16,-77.0,7.5,-2.0,0.35,7.5244,46.22815
11:35:17,-79.0,7.5,-2.0,0.35,7.524333,46.2281
11:35:18,-82.0,7.5,-3.0,0.36,7.524266,46.22805
11:35:19,-83.0,6.39,-1.0,0.37,7.5242,46.228
11:35:20,-85.0,8.33,-2.0,0.38,7.524133,46.227966
11:35:21,-87.0,7.5,-2.0,0.38,7.52405,46.227916
11:35:22,-89.0,8.33,-2.0,0.39,7.523983,46.227866
11:35:23,-90.0,8.33,-1.0,0.4,7.523933,46.2278
11:35:24,-92.0,8.33,-2.0,0.4,7.523883,46.227733
11:35:25,-93.0,7.78,-1.0,0.41,7.523833,46.227666
11:35:26,-95.0,9.44,-2.0,0.41,7.5238,46.2276
11:35:27,-97.0,7.5,-2.0,0.42,7.523783,46.227516
11:35:28,-100.0,10.0,-3.0,0.43,7.523766,46.22745
11:35:29,-102.0,7.78,-2.0,0.43,7.523716,46.227366
11:35:30,-103.0,10.56,-1.0,0.44,7.523683,46.2273
11:35:31,-106.0,8.33,-3.0,0.45,7.523616,46.227216
11:35:32,-110.0,10.83,-4.0,0.46,7.523533,46.227166
11:35:33,-112.0,10.56,-2.0,0.47,7.5234,46.227133
11:35:34,-115.0,12.22,-3.0,0.48,7.523266,46.22715
11:35:35,-115.0,9.44,0.0,0.48,7.523116,46.227183
11:35:36,-115.0,9.44,0.0,0.48,7.523016,46.227233
11:35:37,-116.0,8.33,-1.0,0.48,7.522916,46.227283
11:35:38,-119.0,8.33,-3.0,0.48,7.522866,46.22735
11:35:39,-122.0,8.33,-3.0,0.49,7.522816,46.227416
11:35:40,-125.0,12.22,-3.0,0.49,7.522766,46.227483
11:35:41,-127.0,11.39,-2.0,0.49,7.5227,46.227583
11:35:42,-128.0,13.61,-1.0,0.49,7.522616,46.227666
11:35:43,-128.0,11.39,0.0,0.49,7.522516,46.227766
11:35:44,-128.0,11.11,0.0,0.5,7.522433,46.22785
11:35:45,-129.0,12.22,-1.0,0.5,7.52235,46.227933
11:35:46,-129.0,8.33,0.0,0.5,7.522283,46.228033
11:35:47,-131.0,10.0,-2.0,0.5,7.522233,46.2281
11:35:48,-132.0,11.39,-1.0,0.5,7.522183,46.228183
11:35:49,-134.0,11.67,-2.0,0.5,7.52215,46.228283
11:35:50,-135.0,10.0,-1.0,0.5,7.5221,46.228383
11:35:51,-138.0,12.22,-3.0,0.51,7.52205,46.228466
11:35:52,-139.0,9.17,-1.0,0.51,7.521983,46.228566
11:35:53,-140.0,12.78,-1.0,0.51,7.521916,46.228633
11:35:54,-140.0,12.78,0.0,0.52,7.521833,46.228733
11:35:55,-140.0,10.56,0.0,0.52,7.52175,46.228833
11:35:56,-140.0,9.72,0.0,0.53,7.521683,46.228916
11:35:57,-141.0,9.72,-1.0,0.53,7.52165,46.229
11:35:58,-142.0,7.78,-1.0,0.53,7.521616,46.229083
11:35:59,-144.0,11.39,-2.0,0.53,7.521583,46.22915
11:36:00,-146.0,11.11,-2.0,0.53,7.52155,46.22925
11:36:01,-148.0,13.06,-2.0,0.54,7.521533,46.22935
11:36:02,-147.0,13.06,1.0,0.54,7.5215,46.229466
11:36:03,-147.0,11.11,0.0,0.54,7.521483,46.229583
11:36:04,-146.0,9.17,1.0,0.54,7.521466,46.229683
11:36:05,-147.0,11.11,-1.0,0.54,7.521466,46.229766
11:36:06,-149.0,9.44,-2.0,0.54,7.521466,46.229866
11:36:07,-150.0,11.11,-1.0,0.54,7.521466,46.22995
11:36:08,-151.0,11.11,-1.0,0.54,7.521483,46.23005
11:36:09,-152.0,11.11,-1.0,0.54,7.5215,46.23015
11:36:10,-151.0,11.11,1.0,0.54,7.521516,46.23025
11:36:11,-151.0,9.44,0.0,0.55,7.521533,46.23035
11:36:12,-152.0,9.44,-1.0,0.55,7.52155,46.230433
11:36:13,-152.0,11.11,0.0,0.55,7.521566,46.230516
11:36:14,-153.0,11.11,-1.0,0.55,7.521583,46.230616
11:36:15,-152.0,11.39,1.0,0.55,7.5216,46.230716
11:36:16,-150.0,11.11,2.0,0.55,7.521633,46.230816
11:36:17,-150.0,7.5,0.0,0.56,7.52165,46.230916
11:36:18,-154.0,8.33,-4.0,0.56,7.521633,46.230983
11:36:19,-157.0,8.61,-3.0,0.57,7.521583,46.23105
11:36:20,-161.0,8.06,-4.0,0.58,7.521483,46.231083
11:36:21,-161.0,8.61,0.0,0.58,7.521383,46.231066
11:36:22,-161.0,8.33,0.0,0.58,7.521283,46.231033
11:36:23,-162.0,5.83,-1.0,0.58,7.521233,46.230966
11:36:24,-165.0,7.5,-3.0,0.58,7.52125,46.230916
11:36:25,-168.0,9.72,-3.0,0.57,7.521316,46.230866
11:36:26,-170.0,12.78,-2.0,0.55,7.521433,46.230833
11:36:27,-169.0,12.78,1.0,0.54,7.5216,46.230833
11:36:28,-167.0,11.67,2.0,0.54,7.52175,46.230883
11:36:29,-167.0,8.33,0.0,0.54,7.521866,46.23095
11:36:30,-168.0,7.78,-1.0,0.54,7.521916,46.231016
11:36:31,-171.0,9.44,-3.0,0.54,7.52195,46.231083
11:36:32,-174.0,7.78,-3.0,0.54,7.521966,46.231166
11:36:33,-174.0,11.11,0.0,0.54,7.522,46.231233
11:36:34,-174.0,11.11,0.0,0.55,7.522016,46.231333
11:36:35,-174.0,9.17,0.0,0.55,7.522033,46.231433
11:36:36,-173.0,9.44,1.0,0.55,7.522033,46.231516
11:36:37,-173.0,7.5,0.0,0.56,7.522033,46.2316
11:36:38,-172.0,9.72,1.0,0.57,7.522016,46.231666
11:36:39,-173.0,7.5,-1.0,0.57,7.521983,46.23175
11:36:40,-176.0,8.89,-3.0,0.58,7.5219,46.231783
11:36:41,-178.0,8.61,-2.0,0.59,7.521783,46.231783
11:36:42,-179.0,10.0,-1.0,0.59,7.521683,46.23175
11:36:43,-178.0,11.39,1.0,0.58,7.521633,46.231666
11:36:44,-176.0,9.72,2.0,0.57,7.521666,46.231566
11:36:45,-177.0,8.06,-1.0,0.56,7.52175,46.2315
11:36:46,-176.0,9.72,1.0,0.55,7.52185,46.231483
11:36:47,-177.0,9.17,-1.0,0.54,7.521966,46.23145
11:36:48,-178.0,8.61,-1.0,0.54,7.522083,46.231466
11:36:49,-180.0,11.11,-2.0,0.54,7.522183,46.2315
11:36:50,-180.0,11.67,0.0,0.54,7.522266,46.231583
11:36:51,-180.0,9.44,0.0,0.55,7.522316,46.231683
11:36:52,-180.0,8.61,0.0,0.55,7.5223,46.231766
11:36:53,-180.0,8.06,0.0,0.56,7.522216,46.231816
11:36:54,-182.0,8.61,-2.0,0.57,7.522116,46.231833
11:36:55,-183.0,7.5,-1.0,0.57,7.522016,46.2318
11:36:56,-183.0,11.67,0.0,0.56,7.52195,46.23175
11:36:57,-184.0,10.56,-1.0,0.55,7.522,46.23165
11:36:58,-187.0,10.83,-3.0,0.54,7.522066,46.231566
11:36:59,-188.0,10.28,-1.0,0.53,7.5222,46.231533
11:37:00,-189.0,12.5,-1.0,0.53,7.522333,46.23155
11:37:01,-190.0,11.67,-1.0,0.53,7.522466,46.231616
11:37:02,-190.0,9.44,0.0,0.53,7.522516,46.231716
11:37:03,-190.0,10.56,0.0,0.54,7.5225,46.2318
11:37:04,-189.0,9.17,1.0,0.55,7.522433,46.231883
11:37:05,-189.0,7.78,0.0,0.56,7.522316,46.2319
11:37:06,-188.0,8.33,1.0,0.56,7.522216,46.2319
11:37:07,-190.0,6.67,-2.0,0.56,7.522133,46.23185
11:37:08,-190.0,7.78,0.0,0.56,7.522083,46.2318
11:37:09,-191.0,9.44,-1.0,0.55,7.52205,46.231733
11:37:10,-191.0,7.5,0.0,0.55,7.522066,46.23165
11:37:11,-191.0,9.17,0.0,0.55,7.522083,46.231583
11:37:12,-192.0,6.67,-1.0,0.55,7.522083,46.2315
11:37:13,-196.0,8.06,-4.0,0.55,7.522033,46.23145
11:37:14,-197.0,10.83,-1.0,0.56,7.521933,46.231433
11:37:15,-198.0,9.72,-1.0,0.57,7.5218,46.231466
11:37:16,-199.0,9.44,-1.0,0.58,7.521716,46.231533
11:37:17,-200.0,11.11,-1.0,0.58,7.521683,46.231616
11:37:18,-201.0,10.0,-1.0,0.58,7.5217,46.231716
11:37:19,-201.0,10.0,0.0,0.58,7.52175,46.2318
11:37:20,-201.0,10.0,0.0,0.59,7.5218,46.231883
11:37:21,-200.0,11.39,1.0,0.59,7.52185,46.231966
11:37:22,-200.0,10.0,0.0,0.59,7.521883,46.232066
11:37:23,-201.0,9.44,-1.0,0.59,7.521933,46.23215
11:37:24,-201.0,10.0,0.0,0.6,7.521966,46.232233
11:37:25,-201.0,7.78,0.0,0.6,7.522016,46.232316
11:37:26,-202.0,11.67,-1.0,0.6,7.52205,46.232383
11:37:27,-203.0,7.78,-1.0,0.6,7.5221,46.232483
11:37:28,-204.0,10.0,-1.0,0.61,7.522133,46.23255
11:37:29,-204.0,10.0,0.0,0.61,7.522183,46.232633
11:37:30,-204.0,9.72,0.0,0.61,7.522233,46.232716
11:37:31,-204.0,7.78,0.0,0.61,7.522266,46.2328
11:37:32,-204.0,10.0,0.0,0.62,7.5223,46.232866
11:37:33,-205.0,7.78,-1.0,0.62,7.52235,46.23295
11:37:34,-206.0,9.72,-1.0,0.62,7.522383,46.233016
11:37:35,-206.0,10.0,0.0,0.63,7.522416,46.2331
11:37:36,-206.0,9.44,0.0,0.63,7.522466,46.233183
11:37:37,-207.0,11.39,-1.0,0.64,7.522483,46.233266
11:37:38,-209.0,9.72,-2.0,0.64,7.522516,46.233366
11:37:39,-209.0,9.44,0.0,0.65,7.52255,46.23345
11:37:40,-210.0,11.39,-1.0,0.66,7.522583,46.233533
11:37:41,-210.0,7.78,0.0,0.66,7.522616,46.233633
11:37:42,-211.0,9.44,-1.0,0.66,7.52265,46.2337
11:37:43,-211.0,11.11,0.0,0.67,7.522666,46.233783
11:37:44,-212.0,9.44,-1.0,0.68,7.522683,46.233883
11:37:45,-212.0,9.72,0.0,0.68,7.5227,46.233966
11:37:46,-212.0,9.44,0.0,0.69,7.522733,46.23405
11:37:47,-212.0,7.5,0.0,0.7,7.52275,46.234133
11:37:48,-213.0,9.44,-1.0,0.7,7.52275,46.2342
11:37:49,-213.0,9.44,0.0,0.71,7.522766,46.234283
11:37:50,-214.0,7.5,-1.0,0.71,7.522783,46.234366
11:37:51,-216.0,9.17,-2.0,0.72,7.522783,46.234433
11:37:52,-218.0,9.44,-2.0,0.73,7.522783,46.234516
11:37:53,-217.0,11.11,1.0,0.74,7.522766,46.2346
11:37:54,-217.0,9.44,0.0,0.75,7.522766,46.2347
11:37:55,-215.0,9.44,2.0,0.76,7.52275,46.234783
11:37:56,-213.0,7.5,2.0,0.76,7.522733,46.234866
11:37:57,-213.0,7.78,0.0,0.77,7.522716,46.234933
11:37:58,-214.0,6.67,-1.0,0.78,7.522683,46.235
11:37:59,-216.0,6.39,-2.0,0.78,7.522633,46.23505
11:38:00,-218.0,7.78,-2.0,0.79,7.522566,46.235083
11:38:01,-221.0,10.83,-3.0,0.79,7.522466,46.235083
11:38:02,-221.0,7.5,0.0,0.78,7.522366,46.235016
11:38:03,-222.0,9.72,-1.0,0.77,7.52235,46.23495
11:38:04,-223.0,10.56,-1.0,0.76,7.522383,46.234866
11:38:05,-224.0,9.17,-1.0,0.75,7.522483,46.2348
11:38:06,-226.0,11.67,-2.0,0.75,7.5226,46.234783
11:38:07,-226.0,10.56,0.0,0.75,7.52275,46.2348
11:38:08,-226.0,10.56,0.0,0.75,7.522866,46.23485
11:38:09,-225.0,10.56,1.0,0.75,7.522966,46.234916
11:38:10,-225.0,9.44,0.0,0.76,7.523033,46.235
11:38:11,-224.0,7.5,1.0,0.77,7.523066,46.235083
11:38:12,-225.0,9.44,-1.0,0.77,7.523083,46.23515
11:38:13,-225.0,9.17,0.0,0.78,7.5231,46.235233
11:38:14,-225.0,9.44,0.0,0.79,7.5231,46.235316
11:38:15,-225.0,7.5,0.0,0.8,7.5231,46.2354
11:38:16,-225.0,7.5,0.0,0.8,7.523083,46.235466
11:38:17,-227.0,7.78,-2.0,0.81,7.523066,46.235533
11:38:18,-228.0,6.67,-1.0,0.82,7.523033,46.2356
11:38:19,-230.0,8.89,-2.0,0.83,7.522983,46.23565
11:38:20,-231.0,7.5,-1.0,0.83,7.522916,46.235716
11:38:21,-232.0,8.61,-1.0,0.84,7.52285,46.235766
11:38:22,-234.0,7.5,-2.0,0.85,7.522766,46.235816
11:38:23,-236.0,8.33,-2.0,0.86,7.522683,46.23585
11:38:24,-236.0,7.5,0.0,0.86,7.5226,46.2359
11:38:25,-238.0,10.0,-2.0,0.87,7.522533,46.23595
11:38:26,-240.0,7.5,-2.0,0.88,7.522483,46.236033
11:38:27,-241.0,8.33,-1.0,0.89,7.522416,46.236083
11:38:28,-243.0,8.89,-2.0,0.9,7.522366,46.23615
11:38:29,-244.0,7.5,-1.0,0.91,7.5223,46.236216
11:38:30,-245.0,9.17,-1.0,0.92,7.522233,46.236266
11:38:31,-246.0,8.89,-1.0,0.92,7.522166,46.236333
11:38:32,-248.0,8.33,-2.0,0.93,7.5221,46.2364
11:38:33,-250.0,10.56,-2.0,0.94,7.52205,46.236466
11:38:34,-251.0,8.33,-1.0,0.95,7.521983,46.23655
11:38:35,-252.0,10.0,-1.0,0.96,7.521933,46.236616
11:38:36,-253.0,8.33,-1.0,0.97,7.521883,46.2367
11:38:37,-255.0,9.72,-2.0,0.98,7.521833,46.236766
11:38:38,-257.0,9.72,-2.0,0.99,7.5218,46.23685
11:38:39,-258.0,9.44,-1.0,1.0,7.521766,46.236933
11:38:40,-259.0,9.44,-1.0,1.01,7.521733,46.237016
11:38:41,-261.0,9.44,-2.0,1.01,7.521716,46.2371
11:38:42,-262.0,9.44,-1.0,1.02,7.5217,46.237183
11:38:43,-263.0,9.72,-1.0,1.03,7.521683,46.237266
11:38:44,-264.0,9.44,-1.0,1.04,7.52165,46.23735
11:38:45,-263.0,11.11,1.0,1.05,7.521633,46.237433
11:38:46,-263.0,9.44,0.0,1.06,7.521616,46.237533
11:38:47,-263.0,9.72,0.0,1.07,7.5216,46.237616
11:38:48,-264.0,9.17,-1.0,1.08,7.521566,46.2377
11:38:49,-264.0,9.44,0.0,1.09,7.521566,46.237783
11:38:50,-265.0,9.44,-1.0,1.09,7.52155,46.237866
11:38:51,-267.0,9.44,-2.0,1.1,7.521533,46.23795
11:38:52,-268.0,9.44,-1.0,1.11,7.521516,46.238033
11:38:53,-269.0,11.67,-1.0,1.12,7.5215,46.238116
11:38:54,-271.0,9.72,-2.0,1.13,7.52145,46.238216
11:38:55,-272.0,10.0,-1.0,1.14,7.521416,46.2383
11:38:56,-272.0,9.44,0.0,1.15,7.521366,46.238383
11:38:57,-273.0,9.72,-1.0,1.16,7.521333,46.238466
11:38:58,-274.0,9.44,-1.0,1.17,7.5213,46.23855
11:38:59,-275.0,11.39,-1.0,1.18,7.521283,46.238633
11:39:00,-275.0,9.44,0.0,1.19,7.52125,46.238733
11:39:01,-277.0,9.72,-2.0,1.2,7.521233,46.238816
11:39:02,-279.0,10.0,-2.0,1.21,7.5212,46.2389
11:39:03,-281.0,10.0,-2.0,1.22,7.52115,46.238983
11:39:04,-283.0,8.33,-2.0,1.23,7.5211,46.239066
11:39:05,-284.0,9.72,-1.0,1.24,7.52105,46.239133
11:39:06,-287.0,8.61,-3.0,1.24,7.520966,46.2392
11:39:07,-289.0,8.89,-2.0,1.25,7.520866,46.239233
11:39:08,-290.0,9.17,-1.0,1.25,7.52075,46.239233
11:39:09,-290.0,8.33,0.0,1.25,7.520633,46.239216
11:39:10,-290.0,6.11,0.0,1.25,7.52055,46.239166
11:39:11,-292.0,7.22,-2.0,1.24,7.520516,46.239116
11:39:12,-293.0,7.5,-1.0,1.23,7.520516,46.23905
11:39:13,-295.0,7.5,-2.0,1.23,7.520533,46.238983
11:39:14,-297.0,7.22,-2.0,1.22,7.520533,46.238916
11:39:15,-298.0,7.5,-1.0,1.21,7.520533,46.23885
11:39:16,-299.0,9.17,-1.0,1.2,7.52055,46.238783
11:39:17,-300.0,7.5,-1.0,1.2,7.52055,46.2387
11:39:18,-302.0,7.5,-2.0,1.19,7.52055,46.238633
11:39:19,-304.0,7.22,-2.0,1.19,7.520566,46.238566
11:39:20,-305.0,7.5,-1.0,1.18,7.520566,46.2385
11:39:21,-306.0,9.17,-1.0,1.17,7.52055,46.238433
11:39:22,-307.0,7.5,-1.0,1.17,7.52055,46.23835
11:39:23,-308.0,7.5,-1.0,1.16,7.520533,46.238283
11:39:24,-309.0,6.11,-1.0,1.16,7.520516,46.238216
11:39:25,-311.0,5.83,-2.0,1.15,7.520483,46.238166
11:39:26,-313.0,7.5,-2.0,1.15,7.520466,46.238116
11:39:27,-314.0,7.5,-1.0,1.14,7.52045,46.23805
11:39:28,-315.0,9.44,-1.0,1.13,7.520433,46.237983
11:39:29,-317.0,7.5,-2.0,1.13,7.520416,46.2379
11:39:30,-317.0,7.78,0.0,1.12,7.5204,46.237833
11:39:31,-318.0,8.33,-1.0,1.12,7.520366,46.237766
11:39:32,-318.0,6.11,0.0,1.12,7.520316,46.2377
11:39:33,-319.0,7.78,-1.0,1.11,7.520283,46.23765
11:39:34,-321.0,6.11,-2.0,1.11,7.52025,46.237583
11:39:35,-322.0,7.78,-1.0,1.1,7.520216,46.237533
11:39:36,-323.0,8.33,-1.0,1.1,7.520183,46.237466
11:39:37,-323.0,7.5,0.0,1.1,7.520133,46.2374
11:39:38,-323.0,8.33,0.0,1.1,7.520066,46.23735
11:39:39,-323.0,7.5,0.0,1.1,7.519983,46.2373
11:39:40,-324.0,7.78,-1.0,1.1,7.5199,46.237266
11:39:41,-323.0,8.89,1.0,1.11,7.5198,46.23725
11:39:42,-323.0,7.78,0.0,1.11,7.519683,46.23725
11:39:43,-322.0,8.06,1.0,1.12,7.519583,46.237266
11:39:44,-322.0,7.5,0.0,1.13,7.519483,46.237283
11:39:45,-323.0,10.0,-1.0,1.14,7.5194,46.237316
11:39:46,-325.0,9.44,-2.0,1.15,7.51935,46.2374
11:39:47,-325.0,11.39,0.0,1.15,7.519333,46.237483
11:39:48,-325.0,9.72,0.0,1.16,7.519366,46.237583
11:39:49,-325.0,11.67,0.0,1.16,7.5194,46.237666
11:39:50,-326.0,8.89,-1.0,1.17,7.51945,46.237766
11:39:51,-327.0,10.56,-1.0,1.17,7.519516,46.237833
11:39:52,-327.0,10.56,0.0,1.18,7.519583,46.237916
11:39:53,-328.0,10.56,-1.0,1.18,7.51965,46.238
11:39:54,-329.0,10.56,-1.0,1.19,7.519716,46.238083
11:39:55,-330.0,10.56,-1.0,1.19,7.519783,46.238166
11:39:56,-330.0,10.0,0.0,1.2,7.51985,46.23825
11:39:57,-330.0,8.89,0.0,1.2,7.5199,46.238333
11:39:58,-330.0,10.0,0.0,1.21,7.519966,46.2384
11:39:59,-330.0,8.33,0.0,1.21,7.520016,46.238483
11:40:00,-330.0,10.0,0.0,1.22,7.520066,46.23855
11:40:01,-331.0,10.0,-1.0,1.22,7.520116,46.238633
11:40:02,-333.0,10.0,-2.0,1.23,7.520166,46.238716
11:40:03,-334.0,8.33,-1.0,1.23,7.520216,46.2388
11:40:04,-336.0,10.0,-2.0,1.24,7.520266,46.238866
11:40:05,-337.0,10.0,-1.0,1.24,7.520316,46.23895
11:40:06,-337.0,10.0,0.0,1.25,7.520366,46.239033
11:40:07,-337.0,8.33,0.0,1.25,7.520416,46.239116
11:40:08,-337.0,10.0,0.0,1.26,7.520466,46.239183
11:40:09,-338.0,10.0,-1.0,1.27,7.520516,46.239266
11:40:10,-340.0,9.72,-2.0,1.27,7.520566,46.23935
11:40:11,-341.0,8.89,-1.0,1.28,7.5206,46.239433
11:40:12,-343.0,10.0,-2.0,1.28,7.520666,46.2395
11:40:13,-344.0,9.72,-1.0,1.29,7.520716,46.239583
11:40:14,-346.0,10.0,-2.0,1.3,7.52075,46.239666
11:40:15,-347.0,9.44,-1.0,1.31,7.5208,46.23975
11:40:16,-349.0,11.67,-2.0,1.31,7.520833,46.239833
11:40:17,-350.0,9.17,-1.0,1.32,7.520883,46.239933
11:40:18,-352.0,8.33,-2.0,1.32,7.52095,46.24
11:40:19,-354.0,10.0,-2.0,1.33,7.521,46.240066
11:40:20,-356.0,11.11,-2.0,1.34,7.52105,46.24015
11:40:21,-357.0,9.72,-1.0,1.34,7.521133,46.240233
11:40:22,-358.0,11.94,-1.0,1.34,7.521216,46.2403
11:40:23,-360.0,9.44,-2.0,1.35,7.521316,46.240383
11:40:24,-361.0,11.67,-1.0,1.35,7.521416,46.240433
11:40:25,-362.0,10.56,-1.0,1.35,7.521533,46.2405
11:40:26,-363.0,9.72,-1.0,1.35,7.52165,46.24055
11:40:27,-364.0,12.78,-1.0,1.35,7.521766,46.240583
11:40:28,-366.0,10.56,-2.0,1.36,7.5219,46.24065
11:40:29,-367.0,10.56,-1.0,1.36,7.522016,46.2407
11:40:30,-368.0,11.67,-1.0,1.36,7.522133,46.24075
11:40:31,-369.0,11.67,-1.0,1.37,7.52225,46.240816
11:40:32,-371.0,10.56,-2.0,1.37,7.522366,46.240883
11:40:33,-372.0,10.56,-1.0,1.37,7.522483,46.240933
11:40:34,-373.0,10.83,-1.0,1.37,7.5226,46.240983
11:40:35,-375.0,10.56,-2.0,1.38,7.5227,46.24105
